id,host_id,country,latitude,longitude,property_type,room_type,bathrooms,price,review_scores_rating
41360917,49211202,Argentina,-34.59604,-58.39445,Apartment,Entire home/apt,1,3319,94
41364421,8250964,Argentina,-34.59147,-58.39549,Apartment,Entire home/apt,2,4248,100
41365435,325220740,Argentina,-34.5808,-58.40957,Apartment,Entire home/apt,1,2987,100
41365651,30117837,Argentina,-34.58657,-58.43198,House,Private room,3,1593,94
41366369,2017830,Argentina,-34.58314,-58.40494,Apartment,Entire home/apt,1,1792,100
41367035,125524528,Argentina,-34.54755,-58.46619,Apartment,Entire home/apt,1,3186,94
41367853,5303004,Argentina,-34.55875,-58.44374,Apartment,Entire home/apt,1,1527,100
41369612,212165835,Argentina,-34.58797,-58.43122,House,Private room,1,1261,94
41369982,63766684,Argentina,-34.59258,-58.40187,Apartment,Entire home/apt,1,664,100
41370170,9688882,Argentina,-34.59108,-58.38596,Apartment,Private room,2,3120,94
41370654,325231298,Argentina,-34.56727,-58.4766,Guesthouse,Entire home/apt,1,1659,94
41371042,73326232,Argentina,-34.63325,-58.37195,House,Private room,1,1328,100
41371629,5065997,Argentina,-34.58564,-58.39604,Apartment,Entire home/apt,2,9957,94
41371831,44168030,Argentina,-34.55154,-58.45566,Apartment,Entire home/apt,1,1925,80
41372315,323417624,Argentina,-34.63756,-58.41126,Apartment,Entire home/apt,1,996,100
41372595,31869400,Argentina,-34.59573,-58.37913,Apartment,Entire home/apt,1,1792,80
41372773,956144,Argentina,-34.59604,-58.3793,Condominium,Entire home/apt,1,8297,94
41372803,52680733,Argentina,-34.55918,-58.46583,Apartment,Entire home/apt,1,1195,94
41373224,201917609,Argentina,-34.59717,-58.39934,Apartment,Entire home/apt,1,2456,100
41373940,325299990,Argentina,-34.58259,-58.43487,Apartment,Entire home/apt,1,2124,85
41374212,282422278,Argentina,-34.58543,-58.41816,Apartment,Entire home/apt,1,1726,100
41374388,325305486,Argentina,-34.59596,-58.43382,Apartment,Entire home/apt,1,1859,94
41374881,260838979,Argentina,-34.59698,-58.37726,Serviced apartment,Entire home/apt,1,4647,94
41377617,56207781,Argentina,-34.5819,-58.42608,Apartment,Entire home/apt,1,2124,98
41379022,325391139,Argentina,-34.59002,-58.40617,Apartment,Entire home/apt,1,1859,80
41379547,325399855,Argentina,-34.57201,-58.48609,Apartment,Shared room,1,996,94
41380371,325406584,Argentina,-34.62808,-58.51272,Townhouse,Entire home/apt,3,3651,94
41381763,156959961,Argentina,-34.58856,-58.44874,Apartment,Entire home/apt,1,2522,100
41382228,325434896,Argentina,-34.59638,-58.37924,Apartment,Entire home/apt,1,2655,100
41382609,317809048,Argentina,-34.58167,-58.44276,Apartment,Entire home/apt,1,2323,85
41383709,296672784,Argentina,-34.57527,-58.47382,House,Entire home/apt,4,13276,94
41388126,322981053,Argentina,-34.60991,-58.37311,Apartment,Entire home/apt,1,2522,94
41390926,5486969,Argentina,-34.59362,-58.41149,Apartment,Entire home/apt,1,2191,95
41391312,222011048,Argentina,-34.58762,-58.41192,Apartment,Entire home/apt,1,2788,94
41391607,22191042,Argentina,-34.55101,-58.4569,Apartment,Entire home/apt,1,2257,100
41393209,325391139,Argentina,-34.5909,-58.40727,Apartment,Private room,1,1128,94
41393441,325551055,Argentina,-34.58685,-58.40689,Apartment,Entire home/apt,1,2788,100
41393604,183126797,Argentina,-34.57546,-58.489,Apartment,Entire home/apt,1,1527,98
41393618,307908811,Argentina,-34.60502,-58.424,Apartment,Entire home/apt,1,1527,94
41394519,213731197,Argentina,-34.61188,-58.3857,Serviced apartment,Shared room,3,597,94
41394725,29693108,Argentina,-34.61135,-58.39603,Apartment,Entire home/apt,1,1328,100
41395659,48164656,Argentina,-34.59794,-58.43259,Apartment,Entire home/apt,1,2655,94
41396115,325580019,Argentina,-34.6018,-58.42473,Apartment,Entire home/apt,1,1328,100
41397568,325589697,Argentina,-34.62099,-58.37427,Apartment,Private room,1,664,94
41397777,5478007,Argentina,-34.59743,-58.37945,Apartment,Entire home/apt,1,1991,100
41398251,88154247,Argentina,-34.59707,-58.40521,Apartment,Entire home/apt,1,1659,60
41399010,236408790,Argentina,-34.55671,-58.46727,House,Private room,1,996,100
41399959,220208856,Argentina,-34.60468,-58.47889,Guest suite,Private room,1,597,94
41400781,119756029,Argentina,-34.59591,-58.40963,Apartment,Private room,2,1062,94
41401197,325600750,Argentina,-34.59197,-58.40077,Apartment,Entire home/apt,1,3983,94
41401326,15509765,Argentina,-34.58523,-58.42894,Apartment,Entire home/apt,1,2124,100
41401715,19089701,Argentina,-34.58458,-58.44471,Tent,Shared room,1,3319,100
41401962,97686017,Argentina,-34.63827,-58.4128,Apartment,Entire home/apt,1,1991,100
41402651,325391139,Argentina,-34.59127,-58.40588,Apartment,Private room,1,929,94
41403536,325647576,Argentina,-34.60352,-58.37887,Apartment,Entire home/apt,1,2323,100
41404007,255994179,Argentina,-34.5785,-58.4109,Apartment,Entire home/apt,1,3983,94
41404210,304659496,Argentina,-34.58839,-58.39751,Apartment,Entire home/apt,1,1792,87
41404637,305081609,Argentina,-34.61011,-58.39781,Apartment,Entire home/apt,1,1328,94
41404676,158890447,Argentina,-34.59254,-58.39537,Apartment,Entire home/apt,1,664,100
41405570,6780744,Argentina,-34.56142,-58.47352,House,Private room,1,1328,94
41405809,239644019,Argentina,-34.6222,-58.37801,Apartment,Private room,1,1128,94
41406032,15783967,Argentina,-34.60116,-58.38887,Apartment,Entire home/apt,1,1527,94
41406117,325672907,Argentina,-34.59718,-58.40535,Apartment,Entire home/apt,1,1593,94
41406352,76148023,Argentina,-34.58402,-58.43309,Apartment,Entire home/apt,1,2522,100
41406538,234799487,Argentina,-34.56874,-58.45055,Apartment,Entire home/apt,1,1659,93
41406892,172349482,Argentina,-34.60985,-58.40166,Apartment,Private room,2,1991,100
41407178,290401911,Argentina,-34.573,-58.42211,Apartment,Entire home/apt,1,4315,94
41408731,325705715,Argentina,-34.58236,-58.40727,Apartment,Entire home/apt,1,2191,100
41409085,325681262,Argentina,-34.5852,-58.48693,Loft,Entire home/apt,1,1328,94
41410748,590579,Argentina,-34.59941,-58.42085,Apartment,Entire home/apt,1,1460,90
41419700,222983322,Argentina,-34.61631,-58.40253,Apartment,Entire home/apt,1,1925,94
41419857,175436603,Argentina,-34.59544,-58.38562,Apartment,Entire home/apt,1,1991,94
41420339,325842140,Argentina,-34.6016,-58.38021,Apartment,Entire home/apt,1,996,94
41421735,4191868,Argentina,-34.61715,-58.38089,Apartment,Private room,1,863,94
41421816,325853343,Argentina,-34.59962,-58.37704,Pension (South Korea),Entire home/apt,1,5642,94
41422907,48164656,Argentina,-34.58389,-58.44569,Apartment,Entire home/apt,1,2655,100
41423090,40026614,Argentina,-34.55382,-58.45139,Apartment,Entire home/apt,1,2987,94
41423650,98477770,Argentina,-34.60466,-58.38963,Apartment,Entire home/apt,1,1991,94
41424293,133827450,Argentina,-34.5876,-58.39499,Apartment,Entire home/apt,1,1659,96
41424406,152056549,Argentina,-34.58639,-58.38774,Apartment,Private room,1,1659,94
41427161,263014485,Argentina,-34.61194,-58.37162,Apartment,Entire home/apt,1,2124,94
41427282,218668169,Argentina,-34.57694,-58.49019,Apartment,Entire home/apt,1,1925,94
41428624,94002317,Argentina,-34.54332,-58.46939,Apartment,Entire home/apt,1,996,100
41430013,325935592,Argentina,-34.57624,-58.43847,Serviced apartment,Entire home/apt,2,7966,94
41430155,258436731,Argentina,-34.59875,-58.42,Apartment,Entire home/apt,1,1659,94
41430219,325936742,Argentina,-34.59479,-58.39128,Apartment,Entire home/apt,1,3651,94
41430617,107063316,Argentina,-34.57396,-58.44141,Apartment,Entire home/apt,1,1659,94
41430828,178051880,Argentina,-34.61162,-58.39433,Apartment,Entire home/apt,1,1659,100
41430945,171449100,Argentina,-34.59304,-58.39386,Apartment,Entire home/apt,1,1991,100
41431092,275377953,Argentina,-34.58187,-58.40718,Apartment,Entire home/apt,1,6638,94
41431368,7495681,Argentina,-34.57727,-58.41373,Apartment,Entire home/apt,2,6638,100
41431510,263014485,Argentina,-34.60998,-58.37222,Apartment,Entire home/apt,1,2390,60
41434532,40335877,Argentina,-34.57794,-58.45012,Apartment,Private room,1,1328,94
41435289,124932279,Argentina,-34.60069,-58.4027,Apartment,Entire home/apt,2,3983,100
41436065,19566185,Argentina,-34.57803,-58.43896,Condominium,Entire home/apt,1,2987,100
41437041,17978862,Argentina,-34.58991,-58.44843,House,Private room,1,996,94
41438990,270810847,Argentina,-34.60592,-58.433,Apartment,Entire home/apt,1,1460,94
41443550,41207100,Argentina,-34.58715,-58.43995,Apartment,Entire home/apt,1,2124,100
41445912,39604310,Argentina,-34.59453,-58.41287,Apartment,Entire home/apt,2,2655,94
41447614,308273156,Argentina,-34.60174,-58.44888,House,Private room,1,664,100
41448049,227140458,Argentina,-34.62399,-58.37172,Apartment,Entire home/apt,1,1991,98
41448202,6062813,Argentina,-34.59157,-58.39117,Apartment,Entire home/apt,1,1859,100
41448867,1021694,Argentina,-34.59503,-58.3936,Apartment,Entire home/apt,1,3983,95
41448965,1875949,Argentina,-34.55217,-58.43597,Apartment,Entire home/apt,3,11616,94
41449211,183150523,Argentina,-34.58784,-58.39987,Apartment,Entire home/apt,1,1328,100
41451464,30654763,Argentina,-34.59135,-58.39526,Apartment,Entire home/apt,1,2323,94
41451851,6062813,Argentina,-34.59157,-58.38617,Apartment,Entire home/apt,1,1859,80
41452471,92728830,Argentina,-34.58974,-58.40482,Apartment,Entire home/apt,1,2655,100
41452497,6062813,Argentina,-34.62116,-58.37623,Apartment,Entire home/apt,1,1659,100
41452628,326193146,Argentina,-34.60113,-58.42501,Guest suite,Private room,1,1527,94
41452992,260838979,Argentina,-34.59817,-58.37951,Serviced apartment,Entire home/apt,1,3983,100
41453055,180683463,Argentina,-34.55597,-58.45819,Apartment,Shared room,1,597,94
41453813,326209456,Argentina,-34.58197,-58.41721,Apartment,Entire home/apt,1,2987,94
41454058,95750299,Argentina,-34.58827,-58.43354,Apartment,Entire home/apt,1,1859,70
41454089,26593618,Argentina,-34.59341,-58.41329,Apartment,Entire home/apt,1,2191,94
41454711,143606891,Argentina,-34.60006,-58.38764,Apartment,Entire home/apt,1,2323,94
41455299,218044629,Argentina,-34.58111,-58.50821,Apartment,Entire home/apt,2,2655,94
41456892,271003254,Argentina,-34.60771,-58.39081,Apartment,Entire home/apt,1,1792,94
41458336,2597734,Argentina,-34.58749,-58.42295,Apartment,Entire home/apt,1,1792,60
41458606,4499636,Argentina,-34.57844,-58.48368,Apartment,Entire home/apt,2,1527,94
41458666,294748300,Argentina,-34.60611,-58.38856,Apartment,Entire home/apt,1,5310,100
41459095,326281177,Argentina,-34.61672,-58.42892,Apartment,Private room,2,730,94
41459939,10607272,Argentina,-34.5947,-58.44029,Apartment,Entire home/apt,1,1659,100
41460791,70971483,Argentina,-34.59621,-58.4004,Apartment,Entire home/apt,2,6638,94
41461918,212983734,Argentina,-34.58988,-58.40466,Apartment,Entire home/apt,1,2655,100
41462376,11483615,Argentina,-34.59125,-58.39584,Apartment,Entire home/apt,2,10621,94
41467684,313157291,Argentina,-34.6131,-58.38233,Apartment,Private room,1,7966,94
41468016,40151360,Argentina,-34.5804,-58.43385,Apartment,Entire home/apt,1,1859,94
41468505,4191868,Argentina,-34.61733,-58.38044,Apartment,Private room,1,797,100
41469291,16133446,Argentina,-34.58871,-58.43298,Apartment,Entire home/apt,1,1991,100
41469561,313157291,Argentina,-34.61205,-58.3815,Apartment,Private room,1,7302,94
41469827,313157291,Argentina,-34.61249,-58.383,Apartment,Private room,1,7966,94
41469893,44168030,Argentina,-34.5498,-58.4544,Apartment,Entire home/apt,1,1925,87
41470493,35067450,Argentina,-34.5899,-58.40592,Apartment,Entire home/apt,1,2987,94
41470582,73809,Argentina,-34.61322,-58.37445,Apartment,Entire home/apt,1,2124,100
41471863,141718868,Argentina,-34.60053,-58.38891,Apartment,Private room,1,996,94
41473058,69118675,Argentina,-34.59343,-58.40675,Apartment,Entire home/apt,1,1593,100
41473938,326439731,Argentina,-34.60799,-58.3983,Apartment,Entire home/apt,1,1328,100
41475054,326468201,Argentina,-34.55242,-58.45055,Guesthouse,Entire home/apt,1,996,100
41475668,10581724,Argentina,-34.57695,-58.43749,Apartment,Entire home/apt,2,9957,94
41476512,1021694,Argentina,-34.58684,-58.40751,Apartment,Entire home/apt,2,5310,97
41476978,45032119,Argentina,-34.59421,-58.37962,Apartment,Entire home/apt,1,1659,94
41477246,239644019,Argentina,-34.62106,-58.37677,Apartment,Private room,1,664,90
41478410,139311907,Argentina,-34.6006,-58.37911,Apartment,Entire home/apt,1,1726,94
41478572,323695760,Argentina,-34.63616,-58.39597,Apartment,Private room,1,664,94
41479589,304495406,Argentina,-34.60964,-58.38534,Apartment,Entire home/apt,1,3120,94
41479720,319663818,Argentina,-34.61049,-58.48199,Apartment,Private room,1,863,94
41479752,139311907,Argentina,-34.6002,-58.3804,Apartment,Entire home/apt,1,1726,100
41480206,86127046,Argentina,-34.56641,-58.45271,Apartment,Entire home/apt,1,3319,100
41480819,326526708,Argentina,-34.59755,-58.37931,Apartment,Entire home/apt,1,2323,93
41480977,251658902,Argentina,-34.61613,-58.36242,Apartment,Entire home/apt,1,8629,100
41481143,179587614,Argentina,-34.55055,-58.45118,Apartment,Private room,1,929,94
41481586,94336342,Argentina,-34.56692,-58.45532,Apartment,Entire home/apt,1,2655,100
41481682,34917861,Argentina,-34.5388,-58.47484,Apartment,Entire home/apt,1,1460,90
41482362,234645801,Argentina,-34.58523,-58.426,Apartment,Entire home/apt,1,3385,93
41482556,326545200,Argentina,-34.58595,-58.40635,Apartment,Entire home/apt,1,1991,80
41483212,57855035,Argentina,-34.59585,-58.42607,Apartment,Entire home/apt,2,2323,95
41484292,201083002,Argentina,-34.56589,-58.45301,Apartment,Entire home/apt,1,3319,94
41487084,2798090,Argentina,-34.59802,-58.37553,Apartment,Entire home/apt,1,2589,94
41492346,307902467,Argentina,-34.63827,-58.36426,Apartment,Entire home/apt,1,1593,98
41492461,174308045,Argentina,-34.59304,-58.40326,Apartment,Private room,1,996,95
41492669,148234023,Argentina,-34.59684,-58.37765,Apartment,Entire home/apt,1,1925,100
41492978,326664419,Argentina,-34.58614,-58.42353,Apartment,Entire home/apt,1,1925,100
41493303,6167980,Argentina,-34.58496,-58.4168,Apartment,Entire home/apt,2,4381,100
41493466,19089701,Argentina,-34.58597,-58.4445,Tent,Shared room,1,1659,94
41494445,176848334,Argentina,-34.60442,-58.38001,Apartment,Entire home/apt,1,1593,94
41494452,185465220,Argentina,-34.60634,-58.39195,Apartment,Entire home/apt,1,1659,100
41495181,194580269,Argentina,-34.6192,-58.39564,House,Private room,1,797,100
41495971,238668912,Argentina,-34.58819,-58.39744,Apartment,Entire home/apt,1,3585,94
41496596,148234023,Argentina,-34.59701,-58.37779,Apartment,Entire home/apt,1,1792,80
41497762,148234023,Argentina,-34.61787,-58.36271,Apartment,Entire home/apt,2,6306,93
41498233,161502344,Argentina,-34.59258,-58.37733,Apartment,Entire home/apt,1,2257,100
41498922,13382462,Argentina,-34.58885,-58.38626,Condominium,Entire home/apt,2,9957,94
41499012,248474205,Argentina,-34.58501,-58.41625,Apartment,Entire home/apt,2,4647,80
41499271,1132945,Argentina,-34.59985,-58.43076,Apartment,Entire home/apt,1,2655,94
41500705,322668479,Argentina,-34.58239,-58.39982,Apartment,Entire home/apt,1,1991,90
41501609,326754858,Argentina,-34.64918,-58.49389,Apartment,Entire home/apt,1,1128,94
41502047,314518843,Argentina,-34.58076,-58.40788,Apartment,Entire home/apt,1,2323,94
41503522,228006168,Argentina,-34.59506,-58.38028,Apartment,Entire home/apt,1,1659,94
41504690,161502344,Argentina,-34.59298,-58.37776,Apartment,Entire home/apt,1,2390,100
41504694,94861157,Argentina,-34.57891,-58.41317,Apartment,Entire home/apt,1,2522,87
41504961,149641657,Argentina,-34.56301,-58.4507,Apartment,Private room,2,1659,94
41505380,311888824,Argentina,-34.63318,-58.37186,Apartment,Entire home/apt,1,3319,94
41505387,147423640,Argentina,-34.60271,-58.41805,Apartment,Entire home/apt,1,2257,100
41506332,161491980,Argentina,-34.60445,-58.38096,Apartment,Entire home/apt,1,929,100
41507322,279477585,Argentina,-34.54905,-58.45577,Apartment,Entire home/apt,1,7966,94
41507508,47264201,Argentina,-34.58604,-58.39603,Apartment,Entire home/apt,1,2987,94
41507726,187245902,Argentina,-34.60391,-58.37744,Apartment,Entire home/apt,1,1925,93
41508000,236841618,Argentina,-34.59895,-58.44191,Apartment,Entire home/apt,1,1328,94
41512551,326964465,Argentina,-34.58475,-58.423,Apartment,Entire home/apt,1,2987,94
41512696,150860340,Argentina,-34.61496,-58.37629,Townhouse,Private room,1,797,100
41514937,148234023,Argentina,-34.59645,-58.39801,Apartment,Entire home/apt,1,3784,100
41516272,148234023,Argentina,-34.61035,-58.36207,Apartment,Entire home/apt,2,5642,100
41517734,324545405,Argentina,-34.59759,-58.3965,Apartment,Entire home/apt,1,1991,94
41518413,214841199,Argentina,-34.59415,-58.38413,Apartment,Entire home/apt,1,3983,94
41518521,149641657,Argentina,-34.56242,-58.45257,Apartment,Private room,1,2655,94
41519532,4843078,Argentina,-34.58853,-58.39965,Apartment,Entire home/apt,1,3585,100
41519898,71199057,Argentina,-34.58885,-58.39092,Apartment,Entire home/apt,1,2655,92
41519899,146174178,Argentina,-34.59503,-58.3903,Apartment,Private room,2,996,100
41519954,59450893,Argentina,-34.61391,-58.39868,Apartment,Entire home/apt,1,1394,100
41520103,327025475,Argentina,-34.59196,-58.42672,Apartment,Private room,1,863,94
41520328,326455720,Argentina,-34.58568,-58.41844,Serviced apartment,Entire home/apt,1,1792,94
41520498,9195054,Argentina,-34.5648,-58.4339,Apartment,Entire home/apt,2,5974,100
41521440,75637893,Argentina,-34.60085,-58.37672,Apartment,Entire home/apt,1,1328,84
41521555,327040979,Argentina,-34.62929,-58.3752,Hostel,Private room,2,1527,94
41521690,279388359,Argentina,-34.59098,-58.51016,Apartment,Entire home/apt,1,863,100
41522297,66577905,Argentina,-34.56966,-58.48776,Apartment,Entire home/apt,1,1792,100
41523360,21427846,Argentina,-34.54963,-58.45426,Apartment,Entire home/apt,1,1859,94
41524241,206132163,Argentina,-34.60442,-58.37723,Apartment,Entire home/apt,1,2655,100
41524852,327064383,Argentina,-34.58669,-58.41934,Apartment,Entire home/apt,1,3850,80
41524946,216785922,Argentina,-34.6344189433822,-58.35970686344258,House,Private room,1,996,94
41525733,301662551,Argentina,-34.59236,-58.41313,Apartment,Entire home/apt,1,19914,100
41525803,2597734,Argentina,-34.57872,-58.42984,Apartment,Entire home/apt,1,1991,94
41526038,176514249,Argentina,-34.61536,-58.39334,Apartment,Entire home/apt,1,1991,100
41526222,4796644,Argentina,-34.58631,-58.38713,Apartment,Entire home/apt,1,6638,94
41526580,3839740,Argentina,-34.61947,-58.37177,Apartment,Entire home/apt,1,2323,100
41527077,3469227,Argentina,-34.59155,-58.41158,Apartment,Entire home/apt,1,3120,94
41527623,96814638,Argentina,-34.59142,-58.40457,House,Shared room,3,730,100
41527731,6073580,Argentina,-34.57673,-58.41454,Apartment,Entire home/apt,1,1460,100
41527737,58030883,Argentina,-34.59252,-58.39476,Apartment,Entire home/apt,1,1991,100
41528173,54784491,Argentina,-34.55189,-58.49337,Apartment,Entire home/apt,1,1726,94
41528483,23251315,Argentina,-34.59043,-58.41285,Apartment,Entire home/apt,2,5310,100
41528840,109259778,Argentina,-34.62575,-58.36833,Apartment,Entire home/apt,1,2323,94
41529793,53697281,Argentina,-34.63478,-58.39757,House,Private room,1,929,100
41531011,102066232,Argentina,-34.59306,-58.44353,Apartment,Entire home/apt,1,1527,100
41531084,39245316,Argentina,-34.58446,-58.44128,Apartment,Entire home/apt,1,2323,94
41532748,3876241,Argentina,-34.60251,-58.44191,Apartment,Entire home/apt,1,1328,100
41533206,12010764,Argentina,-34.60958,-58.3767,Apartment,Private room,1,1328,94
41533499,107924013,Argentina,-34.59505,-58.39609,Apartment,Private room,1,1991,94
41534595,1614683,Argentina,-34.60132,-58.43309,Apartment,Entire home/apt,1,1394,100
41534732,94002317,Argentina,-34.54488,-58.47054,Apartment,Private room,1,996,94
41535022,1094412,Argentina,-34.59545,-58.4247,Apartment,Entire home/apt,1,1328,100
41535031,69167,Argentina,-34.59493,-58.39299,Apartment,Entire home/apt,1,2323,94
41535073,94002317,Argentina,-34.54336,-58.47115,Apartment,Private room,1,996,100
41535309,1028764,Argentina,-34.57601,-58.44046,Apartment,Entire home/apt,1,4647,100
41535428,308744161,Argentina,-34.59251,-58.4257,Apartment,Entire home/apt,1,1792,100
41536149,53154883,Argentina,-34.60015,-58.37735,Apartment,Entire home/apt,1,1991,94
41536482,317809048,Argentina,-34.58002,-58.44235,Apartment,Entire home/apt,1,1991,97
41537671,327191157,Argentina,-34.58315,-58.42205,Apartment,Entire home/apt,1,2655,96
41538815,326787132,Argentina,-34.57213,-58.46088,Apartment,Entire home/apt,1,5775,94
41542843,148234023,Argentina,-34.58573,-58.41028,Apartment,Entire home/apt,2,6439,60
41543012,148234023,Argentina,-34.59434,-58.42882,Apartment,Entire home/apt,1,2589,100
41543504,148234023,Argentina,-34.61218,-58.36384,Apartment,Entire home/apt,2,7235,84
41543671,148234023,Argentina,-34.59122,-58.41427,Apartment,Entire home/apt,1,3518,75
41543704,16130470,Argentina,-34.57918,-58.43628,Apartment,Entire home/apt,1,1328,94
41544166,327044135,Argentina,-34.59711,-58.37629,Apartment,Private room,1,4978,100
41547738,6507525,Argentina,-34.59387,-58.37825,Apartment,Entire home/apt,1,1991,94
41548070,15860345,Argentina,-34.60253,-58.38195,Apartment,Entire home/apt,1,2124,100
41548867,102339199,Argentina,-34.56807,-58.43253,Apartment,Entire home/apt,1,2655,94
41551977,2278122,Argentina,-34.59182,-58.37866,Apartment,Entire home/apt,1,3319,94
41552007,18203411,Argentina,-34.55708,-58.46296,Apartment,Entire home/apt,2,1460,100
41552291,230030553,Argentina,-34.6155,-58.37616,Apartment,Private room,1,797,94
41552548,2278122,Argentina,-34.59198,-58.3788,Apartment,Entire home/apt,1,3319,94
41552890,2278122,Argentina,-34.58118,-58.43421,Apartment,Entire home/apt,1,3983,94
41553934,289858052,Argentina,-34.5929,-58.39364,Loft,Entire home/apt,1,2456,100
41554189,12450540,Argentina,-34.58895,-58.40337,Apartment,Entire home/apt,1,4182,94
41554801,147961909,Argentina,-34.57636,-58.43988,Apartment,Entire home/apt,1,6638,94
41555055,327351581,Argentina,-34.59063,-58.39855,Apartment,Entire home/apt,1,1527,98
41555299,6032422,Argentina,-34.59971,-58.42894,Apartment,Entire home/apt,1,1527,100
41556182,21427846,Argentina,-34.58143,-58.40971,House,Entire home/apt,1,1925,70
41556218,246385611,Argentina,-34.57366,-58.45867,Apartment,Private room,1,664,94
41556698,327371984,Argentina,-34.55497,-58.47848,Apartment,Entire home/apt,2,7235,94
41557522,58238600,Argentina,-34.57736,-58.41171,Apartment,Entire home/apt,1,165947,20
41557878,97311122,Argentina,-34.56728,-58.43319,Apartment,Private room,1,1328,40
41558992,126524776,Argentina,-34.58966,-58.40673,Apartment,Private room,1,863,94
41559036,327332559,Argentina,-34.58066,-58.42633,Apartment,Entire home/apt,1,1328,88
41559298,209505817,Argentina,-34.58485,-58.41679,Apartment,Entire home/apt,1,1726,90
41561411,12668151,Argentina,-34.59014,-58.42234,Apartment,Entire home/apt,1,2655,100
41561525,327438428,Argentina,-34.57842,-58.42527,Apartment,Entire home/apt,1,1527,100
41561570,29379201,Argentina,-34.61674,-58.36669,Apartment,Entire home/apt,1,2323,95
41562466,327456559,Argentina,-34.56703,-58.45339,Apartment,Entire home/apt,1,2323,100
41563162,327476738,Argentina,-34.59942,-58.37064,Apartment,Entire home/apt,2,1991,100
41564242,39758152,Argentina,-34.58606,-58.41187,Apartment,Entire home/apt,1,3651,100
41564246,87293666,Argentina,-34.58811,-58.4335,House,Shared room,3,1062,94
41564539,327483235,Argentina,-34.58492,-58.42321,Apartment,Entire home/apt,1,3983,94
41565134,325403417,Argentina,-34.60006,-58.37858,Apartment,Entire home/apt,1,2921,94
41566773,327530721,Argentina,-34.6066,-58.40601,Apartment,Private room,1,597,94
41575693,179196026,Argentina,-34.5686,-58.43181,Condominium,Private room,1,863,100
41577637,14028969,Argentina,-34.5632,-58.4745,Apartment,Entire home/apt,1,1527,100
41578602,327355833,Argentina,-34.58695,-58.38591,Apartment,Entire home/apt,1,1991,94
41579951,1028764,Argentina,-34.57758,-58.43972,Apartment,Entire home/apt,1,2589,100
41580442,66246479,Argentina,-34.60562,-58.42625,Apartment,Entire home/apt,1,1328,100
41582704,2638657,Argentina,-34.60351,-58.3836,Apartment,Entire home/apt,1,1659,100
41584603,12477759,Argentina,-34.60011,-58.40264,Apartment,Private room,1,3319,94
41585013,226058094,Argentina,-34.61214,-58.37063,Apartment,Entire home/apt,1,1593,85
41586102,312882345,Argentina,-34.58725,-58.42437,Apartment,Entire home/apt,1,11085,100
41586232,21858421,Argentina,-34.59001,-58.4133,Apartment,Entire home/apt,1,1726,100
41587100,327773749,Argentina,-34.5739,-58.43284,Apartment,Entire home/apt,1,2323,94
41588064,28306710,Argentina,-34.60636,-58.38691,Apartment,Entire home/apt,2,2921,94
41588169,305081609,Argentina,-34.61006,-58.39955,Apartment,Entire home/apt,1,1328,94
41589920,52715705,Argentina,-34.59643,-58.41068,Apartment,Entire home/apt,1,1328,95
41590855,236524140,Argentina,-34.61015,-58.39376,Apartment,Entire home/apt,1,1527,94
41591563,142274113,Argentina,-34.57639,-58.43763,Apartment,Entire home/apt,1,4978,98
41591997,52715705,Argentina,-34.6035,-58.38989,Apartment,Entire home/apt,1,1460,100
41592258,56724327,Argentina,-34.59505,-58.39378,Apartment,Entire home/apt,1,2921,100
41593423,327877630,Argentina,-34.59831,-58.40459,Apartment,Private room,1,4447,94
41593630,114860129,Argentina,-34.58516,-58.42419,Apartment,Entire home/apt,2,5310,100
41595185,41218116,Argentina,-34.62114,-58.36579,Apartment,Entire home/apt,1,3651,94
41595476,327898733,Argentina,-34.62488,-58.37544,Apartment,Entire home/apt,1,1991,100
41595549,32677813,Argentina,-34.58494,-58.41288,Apartment,Entire home/apt,1,2456,93
41596484,327930756,Argentina,-34.58984,-58.41739,Apartment,Entire home/apt,1,1394,90
41597361,323835824,Argentina,-34.59754,-58.37943,Apartment,Entire home/apt,1,1991,95
41599082,4899319,Argentina,-34.61825,-58.36163,Apartment,Entire home/apt,1,1527,94
41606857,328049491,Argentina,-34.62537,-58.4165,Apartment,Entire home/apt,1,1925,94
41606910,275541578,Argentina,-34.60656,-58.39347,Apartment,Entire home/apt,2,2655,94
41608536,42315815,Argentina,-34.55856,-58.4519,Apartment,Entire home/apt,1,1460,94
41608910,1845492,Argentina,-34.58289,-58.42746,Apartment,Entire home/apt,1,3120,93
41608914,63484776,Argentina,-34.61682,-58.38027,Apartment,Entire home/apt,1,1460,94
41609758,22055094,Argentina,-34.58899,-58.38263,Apartment,Entire home/apt,1,6306,100
41610248,291073020,Argentina,-34.63178,-58.39617,House,Private room,2,597,100
41610456,44192586,Argentina,-34.60339,-58.39105,Apartment,Entire home/apt,1,5045,94
41610667,265027274,Argentina,-34.57435,-58.48,Apartment,Entire home/apt,1,3319,20
41610925,326468201,Argentina,-34.55071,-58.45169,Loft,Entire home/apt,1,1659,100
41610989,45207355,Argentina,-34.62305,-58.49793,House,Private room,2,2058,94
41611804,7786587,Argentina,-34.58332,-58.44077,Apartment,Entire home/apt,1,1991,94
41611806,226049318,Argentina,-34.58341,-58.4411,Apartment,Entire home/apt,1,1991,94
41612508,31375534,Argentina,-34.61782,-58.3722,Apartment,Private room,1,1394,94
